Index,Spectrum No,Detector ID(s),R,Theta,Q,Phi,Monitor
156,157,7450385,7450386...(1076 more)...7481023,7481024,2.651918862043,101.0793106008,5.090730748838,-0.3286274335449,no
157,158,7460389,7460390...(860 more)...7480935,7480936,2.603171398242,101.6930541197,5.113101942389,0.04997808299633,no
158,159,7470401,7470402...(652 more)...8111023,8111024,2.578515533267,102.3236682589,5.135935293928,0.07556474454698,no
159,160,7480393,7480394...(508 more)...8121023,8121024,2.688627117313,102.9260969609,5.15760284637,0.2805458663497,no
160,161,8110125,8110126...(500 more)...8131023,8131024,2.772999145209,103.6655135836,5.184002530182,0.4761613105124,no
161,162,8110233,8110234...(852 more)...8141023,8141024,2.690340667963,104.2928853882,5.206232616715,0.485239694112,no
162,163,8110401,8110402...(1076 more)...8161023,8161024,2.6533883565,104.8654283806,5.226383743811,0.3132129793088,no
163,164,8120389,8120390...(1088 more)...8171023,8171024,2.656339661106,105.4941684527,5.248362447187,0.1856771914762,no
164,165,8130397,8130398...(1096 more)...8181023,8181024,2.6549315717,106.1275031489,5.270342024904,-0.06152241340023,no
165,166,8140405,8140406...(1088 more)...8211023,8211024,2.653887575144,106.7604397225,5.292146947843,0.1954842957937,no
166,167,8150409,8150410...(1076 more)...8221023,8221024,2.651692554244,107.3891093289,5.31364504956,0.2129271388397,no
167,168,8160405,8160406...(1088 more)...8231023,8231024,2.652246785906,108.017012425,5.334957301746,0.08687004461452,no
168,169,8170409,8170410...(1092 more)...8251023,8251024,2.6570556216,108.6485784767,5.356232295571,-0.07627141772517,no
169,170,8180409,8180410...(1096 more)...8261023,8261024,2.654850391475,109.2805328092,5.37735751771,0.1351954857789,no
170,171,8210413,8210414...(1092 more)...8271023,8271024,2.654598420119,109.9121598362,5.398308381948,0.536520350182,no
171,172,8220413,8220414...(1092 more)...8281023,8281024,2.654913696277,110.5406089282,5.418991060966,-0.1141288658073,no
172,173,8230421,8230422...(1076 more)...8311023,8311024,2.653381823169,111.1662704397,5.439420095838,0.2235348982078,no
173,174,8240417,8240418...(1116 more)...8331023,8331024,2.657864302184,111.8000663757,5.459949403351,0.3219636368496,no
174,175,8250417,8250418...(1084 more)...8341023,8341024,2.655191404855,112.4323490297,5.480263267429,-0.124776973545,no
175,176,8260409,8260410...(1100 more)...8351023,8351024,2.656506956487,113.0607830822,5.500288159131,0.1056736419298,no
176,177,8270417,8270418...(1088 more)...8361023,8361024,2.653889555416,113.6907000839,5.520194294163,-0.06227964111839,no
177,178,8280421,8280422...(1092 more)...8371023,8371024,2.653913357397,114.3177996796,5.539845706945,-0.09337506176491,no
178,179,8310425,8310426...(1080 more)...8381023,8381024,2.651953227406,114.9456667882,5.559354959458,0.04757042051428,no
179,180,8320433,8320434...(972 more)...8380975,8380976,2.625891712357,115.5738343645,5.578706529341,-0.1205263988589,no
180,181,8330429,8330430...(916 more)...9111023,9111024,2.619301921388,116.210090745,5.598136391361,-0.2947629339662,no
181,182,8340425,8340426...(900 more)...9121023,9121024,2.630953129941,116.8359240642,5.617079592694,0.3089900293728,no
182,183,8350441,8350442...(908 more)...9141023,9141024,2.645967555412,117.4645293135,5.635938040153,-0.08527485007103,no
183,184,8360437,8360438...(888 more)...9151023,9151024,2.65850425114,118.0968314714,5.654736300296,0.09188985881179,no
184,185,8370433,8370434...(840 more)...9161023,9161024,2.673444561766,118.724017437,5.673212373074,-0.2549972315407,no
