Linux 2.6.32-431.11.2.el6.x86_64 (melehan.nd.rl.ac.uk) 	06/06/2014 	_x86_64_	(24 CPU)

06/06/2014 09:53:16 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              1.00         0.00         8.00          0         80
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6              0.80         0.00         6.40          0         64
dm-7              0.00         0.00         0.00          0          0
dm-8            218.80         0.00      1750.40          0      17504
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:18:56 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.13    0.00   30.35    0.03    0.00   69.50

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi               1.20         0.00       109.60          0       1096
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5              1.20         0.00       109.60          0       1096
sdj               0.70         0.00         9.60          0         96
sdj1              0.70         0.00         9.60          0         96
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              1.20         0.00         9.60          0         96
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6              1.20         0.00         9.60          0         96
dm-7              0.00         0.00         0.00          0          0
dm-8             12.50         0.00       100.00          0       1000
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:19:06 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
          13.48    0.00   19.96    0.74    0.00   65.82

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi              16.50         0.00      1636.80          0      16368
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5             16.50         0.00      1636.80          0      16368
sdj             374.10         0.00    172500.00          0    1725000
sdj1            374.10         0.00    172500.00          0    1725000
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              5.60         0.00        44.80          0        448
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6          21562.50         0.00    172500.00          0    1725000
dm-7              0.00         0.00         0.00          0          0
dm-8            199.00         0.00      1592.00          0      15920
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:19:16 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           3.09    0.00   65.30    0.35    0.00   31.26

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi               1.20         0.00        84.80          0        848
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5              1.20         0.00        84.80          0        848
sdj             281.30         0.00    132735.20          0    1327352
sdj1            281.30         0.00    132735.20          0    1327352
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              2.20         0.00        17.60          0        176
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6          16591.90         0.00    132735.20          0    1327352
dm-7              0.00         0.00         0.00          0          0
dm-8              8.40         0.00        67.20          0        672
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:19:26 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.07    0.00   31.33    0.02    0.00   67.57

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi               1.50         0.00       106.40          0       1064
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5              1.50         0.00       106.40          0       1064
sdj               0.30         0.00         6.40          0         64
sdj1              0.30         0.00         6.40          0         64
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              1.90         0.00        15.20          0        152
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6              0.80         0.00         6.40          0         64
dm-7              0.00         0.00         0.00          0          0
dm-8             11.40         0.00        91.20          0        912
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:19:36 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.47    0.00   15.88    0.06    0.00   83.59

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi              14.70         0.00      1715.20          0      17152
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5             14.70         0.00      1715.20          0      17152
sdj               0.30         0.00         3.20          0         32
sdj1              0.30         0.00         3.20          0         32
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.30         0.00         2.40          0         24
dm-1              3.50         0.00        28.00          0        280
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6              0.40         0.00         3.20          0         32
dm-7              0.00         0.00         0.00          0          0
dm-8            210.60         0.00      1684.80          0      16848
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:19:46 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.34    0.00   20.84    0.05    0.00   77.78

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi               2.30         0.00       126.40          0       1264
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5              2.30         0.00       126.40          0       1264
sdj              40.30         0.00       327.20          0       3272
sdj1             40.30         0.00       327.20          0       3272
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              2.00         0.00        16.00          0        160
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6             40.90         0.00       327.20          0       3272
dm-7              0.00         0.00         0.00          0          0
dm-8             13.80         0.00       110.40          0       1104
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:19:56 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           3.71    0.00   18.94    0.05    0.00   77.29

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi               7.50         0.00      2056.00          0      20560
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5              7.50         0.00      2056.00          0      20560
sdj               0.40         0.00         6.40          0         64
sdj1              0.40         0.00         6.40          0         64
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              2.10         0.00        16.80          0        168
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6              0.80         0.00         6.40          0         64
dm-7              0.00         0.00         0.00          0          0
dm-8            254.90         0.00      2039.20          0      20392
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:20:06 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.18    0.00   20.43    0.04    0.00   79.35

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi               1.50         0.00       134.40          0       1344
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5              1.50         0.00       134.40          0       1344
sdj               0.30         0.00         3.20          0         32
sdj1              0.30         0.00         3.20          0         32
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              3.30         0.00        26.40          0        264
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6              0.40         0.00         3.20          0         32
dm-7              0.00         0.00         0.00          0          0
dm-8             13.50         0.00       108.00          0       1080
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:20:16 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.23    0.00   24.87    0.02    0.00   74.88

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi              10.90         0.00       199.20          0       1992
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5             10.90         0.00       199.20          0       1992
sdj               0.40         0.00         6.40          0         64
sdj1              0.40         0.00         6.40          0         64
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              0.30         0.00         2.40          0         24
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6              0.80         0.00         6.40          0         64
dm-7              0.00         0.00         0.00          0          0
dm-8             24.60         0.00       196.80          0       1968
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:20:26 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           2.34    0.00   27.17    0.05    0.00   70.44

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi               9.10         0.00      2082.40          0      20824
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5              9.10         0.00      2082.40          0      20824
sdj               0.60         0.00         8.00          0         80
sdj1              0.60         0.00         8.00          0         80
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              3.40         0.00        27.20          0        272
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6              1.00         0.00         8.00          0         80
dm-7              0.00         0.00         0.00          0          0
dm-8            256.90         0.00      2055.20          0      20552
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:20:36 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.09    0.00   28.93    0.03    0.00   70.94

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi               1.50         0.00       135.20          0       1352
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5              1.50         0.00       135.20          0       1352
sdj               0.40         0.00         3.20          0         32
sdj1              0.40         0.00         3.20          0         32
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              4.60         0.00        36.80          0        368
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6              0.40         0.00         3.20          0         32
dm-7              0.00         0.00         0.00          0          0
dm-8             12.30         0.00        98.40          0        984
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:20:46 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           1.45    0.00   21.55    0.02    0.00   76.97

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi               7.80         0.00       156.80          0       1568
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5              7.80         0.00       156.80          0       1568
sdj               0.30         0.00         6.40          0         64
sdj1              0.30         0.00         6.40          0         64
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              0.30         0.00         2.40          0         24
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6              0.80         0.00         6.40          0         64
dm-7              0.00         0.00         0.00          0          0
dm-8             19.30         0.00       154.40          0       1544
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:20:56 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.08    0.00   27.00    0.05    0.00   72.87

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi               9.10         0.00      1912.80          0      19128
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5              9.10         0.00      1912.80          0      19128
sdj               0.30         0.00         6.40          0         64
sdj1              0.30         0.00         6.40          0         64
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              1.90         0.00        15.20          0        152
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6              0.80         0.00         6.40          0         64
dm-7              0.00         0.00         0.00          0          0
dm-8            237.20         0.00      1897.60          0      18976
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:21:06 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.13    0.00   36.79    0.03    0.00   63.04

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi               1.90         0.00       133.60          0       1336
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5              1.90         0.00       133.60          0       1336
sdj               0.60         0.00         5.60          0         56
sdj1              0.60         0.00         5.60          0         56
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              4.00         0.00        32.00          0        320
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6              0.70         0.00         5.60          0         56
dm-7              0.00         0.00         0.00          0          0
dm-8             12.70         0.00       101.60          0       1016
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:21:16 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.90    0.00   22.98    0.01    0.00   76.10

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi               0.80         0.00       111.20          0       1112
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5              0.80         0.00       111.20          0       1112
sdj               0.40         0.00         6.40          0         64
sdj1              0.40         0.00         6.40          0         64
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              0.00         0.00         0.00          0          0
dm-1              0.30         0.00         2.40          0         24
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6              0.80         0.00         6.40          0         64
dm-7              0.00         0.00         0.00          0          0
dm-8             13.60         0.00       108.80          0       1088
dm-9              0.00         0.00         0.00          0          0
dm-10             0.00         0.00         0.00          0          0

06/06/2014 10:21:26 AM
avg-cpu:  %user   %nice %system %iowait  %steal   %idle
           0.93    0.00   22.84    0.04    0.00   76.19

Device:            tps   Blk_read/s   Blk_wrtn/s   Blk_read   Blk_wrtn
sdi              15.80         0.00      2100.00          0      21000
sdi1              0.00         0.00         0.00          0          0
sdi2              0.00         0.00         0.00          0          0
sdi3              0.00         0.00         0.00          0          0
sdi4              0.00         0.00         0.00          0          0
sdi5             15.80         0.00      2100.00          0      21000
sdj               0.30         0.00         6.40          0         64
sdj1              0.30         0.00         6.40          0         64
sda               0.00         0.00         0.00          0          0
sda1              0.00         0.00         0.00          0          0
sdb               0.00         0.00         0.00          0          0
sdb1              0.00         0.00         0.00          0          0
sdc               0.00         0.00         0.00          0          0
sdc1              0.00         0.00         0.00          0          0
sdd               0.00         0.00         0.00          0          0
sdd1              0.00         0.00         0.00          0          0
sde               0.00         0.00         0.00          0          0
sde1              0.00         0.00         0.00          0          0
sdg               0.00         0.00         0.00          0          0
sdg1              0.00         0.00         0.00          0          0
sdf               0.00         0.00         0.00          0          0
sdf1              0.00         0.00         0.00          0          0
sdh               0.00         0.00         0.00          0          0
sdh1              0.00         0.00         0.00          0          0
dm-0              2.90         0.00        23.20          0        232
dm-1              1.70         0.00        13.60          0        136
dm-2              0.00         0.00         0.00          0          0
dm-3              0.00         0.00         0.00          0          0
dm-5              0.00         0.00         0.00          0          0
dm-4              0.00         0.00         0.00          0          0
dm-6              0.80         0.00         6.40          0         64
