Index;Spectrum No;Detector ID(s);R;Theta;Phi;Monitor
542;543;1508;4.021999835968;78.86000061035;-84.95;no
543;544;1509;4.021999835968;79.29000091553;-84.96;no
544;545;1510;4.021999835968;79.70999908447;-84.96;no
545;546;1511;4.021999835968;80.13999938965;-84.97;no
546;547;1512;4.021999835968;80.56999969482;-84.98;no
547;548;1513;4.021999835968;81;-84.98;no
548;549;1514;4.021999835968;81.43000030518;-84.99;no
549;550;1515;4.021999835968;81.86000061035;-84.99;no
550;551;1516;4.021999835968;82.29000091553;-85;no
551;552;1517;4.021999835968;82.70999908447;-85;no
552;553;1518;4.021999835968;83.13999938965;-85.01;no
553;554;1519;4.021999835968;83.56999969482;-85.01;no
554;555;1520;4.021999835968;84;-85.02;no
555;556;1521;4.021999835968;84.43000030518;-85.02;no
556;557;1522;4.021999835968;84.86000061035;-85.03;no
557;558;1523;4.021999835968;85.29000091553;-85.03;no
558;559;1524;4.021999835968;85.70999908447;-85.03;no
559;560;1525;4.021999835968;86.13999938965;-85.03;no
560;561;1526;4.021999835968;86.56999969482;-85.04;no
561;562;1527;4.021999835968;87;-85.04;no
562;563;1528;4.021999835968;87.43000030518;-85.04;no
563;564;1529;4.021999835968;87.86000061035;-85.04;no
564;565;1530;4.021999835968;88.29000091553;-85.04;no
565;566;1531;4.021999835968;88.70999908447;-85.04;no
566;567;1532;4.021999835968;89.13999938965;-85.04;no
567;568;1601;4.021999835968;90.86000061035;-85.04;no
568;569;1602;4.021999835968;91.29000091553;-85.04;no
569;570;1603;4.021999835968;91.70999908447;-85.04;no
570;571;1604;4.021999835968;92.13999938965;-85.04;no
571;572;1605;4.021999835968;92.56999969482;-85.04;no
572;573;1606;4.021999835968;93;-85.04;no
573;574;1607;4.021999835968;93.43000030518;-85.04;no
574;575;1608;4.021999835968;93.86000061035;-85.03;no
575;576;1609;4.021999835968;94.29000091553;-85.03;no
576;577;1610;4.021999835968;94.70999908447;-85.03;no
577;578;1611;4.021999835968;95.13999938965;-85.03;no
578;579;1612;4.021999835968;95.56999969482;-85.02;no
579;580;1613;4.021999835968;96;-85.02;no
580;581;1614;4.021999835968;96.43000030518;-85.01;no
581;582;1615;4.021999835968;96.86000061035;-85.01;no
582;583;1616;4.021999835968;97.29000091553;-85;no
583;584;1617;4.021999835968;97.70999908447;-85;no
584;585;1618;4.021999835968;98.13999938965;-84.99;no
585;586;1619;4.021999835968;98.56999969482;-84.99;no
586;587;1620;4.021999835968;99;-84.98;no
587;588;1621;4.021999835968;99.43000030518;-84.98;no
588;589;1622;4.021999835968;99.86000061035;-84.97;no
589;590;1623;4.021999835968;100.2900009155;-84.96;no
590;591;1624;4.021999835968;100.7099990845;-84.96;no
591;592;1625;4.021999835968;101.1399993896;-84.95;no
592;593;1626;4.021999835968;101.5699996948;-84.94;no
593;594;1627;4.021999835968;102;-84.93;no
594;595;1628;4.021999835968;102.4300003052;-84.93;no
595;596;1629;4.021999835968;102.8600006104;-84.92;no
596;597;1630;4.021999835968;103.2900009155;-84.91;no
597;598;1631;4.021999835968;103.7099990845;-84.9;no
598;599;1632;4.021999835968;104.1399993896;-84.89;no
599;600;1701;4.021999835968;105.8600006104;-84.85;no
600;601;1702;4.021999835968;106.2900009155;-84.84;no
601;602;1703;4.021999835968;106.7099990845;-84.83;no
602;603;1704;4.021999835968;107.1399993896;-84.81;no
603;604;1705;4.021999835968;107.5699996948;-84.8;no
604;605;1706;4.021999835968;108;-84.79;no
605;606;1707;4.021999835968;108.4300003052;-84.78;no
606;607;1708;4.021999835968;108.8600006104;-84.76;no
607;608;1709;4.021999835968;109.2900009155;-84.75;no
608;609;1710;4.021999835968;109.7099990845;-84.74;no
609;610;1711;4.021999835968;110.1399993896;-84.72;no
610;611;1712;4.021999835968;110.5699996948;-84.71;no
611;612;1713;4.021999835968;111;-84.69;no
612;613;1714;4.021999835968;111.4300003052;-84.68;no
613;614;1715;4.021999835968;111.8600006104;-84.66;no
614;615;1716;4.021999835968;112.2900009155;-84.64;no
615;616;1717;4.021999835968;112.7099990845;-84.63;no
616;617;1718;4.021999835968;113.1399993896;-84.61;no
617;618;1719;4.021999835968;113.5699996948;-84.59;no
618;619;1720;4.021999835968;114;-84.58;no
619;620;1721;4.021999835968;114.4300003052;-84.56;no
620;621;1722;4.021999835968;114.8600006104;-84.54;no
621;622;1723;4.021999835968;115.2900009155;-84.52;no
622;623;1724;4.021999835968;115.7099990845;-84.5;no
623;624;1725;4.021999835968;116.1399993896;-84.48;no
624;625;1726;4.021999835968;116.5699996948;-84.46;no
625;626;1727;4.021999835968;117;-84.44;no
626;627;1728;4.021999835968;117.4300003052;-84.42;no
627;628;1729;4.021999835968;117.8600006104;-84.39;no
628;629;1730;4.021999835968;118.2900009155;-84.37;no
629;630;1731;4.021999835968;118.7099990845;-84.35;no
630;631;1732;4.021999835968;119.1399993896;-84.33;no
631;632;1801;4.021999835968;120.8600006104;-84.23;no
632;633;1802;4.021999835968;121.2900009155;-84.2;no
633;634;1803;4.021999835968;121.7099990845;-84.17;no
634;635;1804;4.021999835968;122.1399993896;-84.15;no
635;636;1805;4.021999835968;122.5699996948;-84.12;no
636;637;1806;4.021999835968;123;-84.09;no
637;638;1807;4.021999835968;123.4300003052;-84.06;no
638;639;1808;4.021999835968;123.8600006104;-84.03;no
639;640;1809;4.021999835968;124.2900009155;-84;no
640;641;1810;4.021999835968;124.7099990845;-83.97;no
641;642;1811;4.021999835968;125.1399993896;-83.94;no
642;643;1812;4.021999835968;125.5699996948;-83.9;no
643;644;1813;4.021999835968;126;-83.87;no
644;645;1814;4.021999835968;126.4300003052;-83.84;no
645;646;1815;4.021999835968;126.8600006104;-83.8;no
646;647;1816;4.021999835968;127.2900009155;-83.77;no
647;648;1817;4.021999835968;127.7099990845;-83.73;no
648;649;1818;4.021999835968;128.1399993896;-83.7;no
649;650;1819;4.021999835968;128.5700073242;-83.66;no
650;651;1820;4.021999835968;129;-83.62;no
651;652;1821;4.021999835968;129.4299926758;-83.58;no
652;653;1822;4.021999835968;129.8600006104;-83.54;no
653;654;1823;4.021999835968;130.2899932861;-83.5;no
654;655;1824;4.021999835968;130.7100067139;-83.46;no
655;656;1825;4.021999835968;131.1399993896;-83.41;no
656;657;1826;4.021999835968;131.5700073242;-83.37;no
657;658;1827;4.021999835968;132;-83.33;no
658;659;1828;4.021999835968;132.4299926758;-83.28;no
659;660;1829;4.021999835968;132.8600006104;-83.23;no
660;661;1830;4.021999835968;133.2899932861;-83.19;no
661;662;1831;4.021999835968;133.7100067139;-83.14;no
662;663;1832;4.021999835968;134.1399993896;-83.09;no
663;664;3101;4.021999835968;13.71000003815;-113.66;no
664;665;3102;4.021999835968;14.14000034332;-112.84;no
665;666;3103;4.021999835968;14.56999969482;-112.08;no
666;667;3104;4.021999835968;15;-111.36;no
667;668;3105;4.021999835968;15.43000030518;-110.7;no
668;669;3106;4.021999835968;15.85999965668;-110.08;no
669;670;3107;4.021999835968;16.29000091553;-109.49;no
670;671;3108;4.021999835968;16.70999908447;-108.94;no
671;672;3109;4.021999835968;17.13999938965;-108.43;no
672;673;3110;4.021999835968;17.56999969482;-107.94;no
673;674;3111;4.021999835968;18;-107.48;no
674;675;3112;4.021999835968;18.43000030518;-107.04;no
675;676;3113;4.021999835968;18.86000061035;-106.62;no
676;677;3114;4.021999835968;19.29000091553;-106.23;no
677;678;3115;4.021999835968;19.70999908447;-105.86;no
678;679;3116;4.021999835968;20.13999938965;-105.5;no
679;680;3117;4.021999835968;20.56999969482;-105.16;no
680;681;3118;4.021999835968;21;-104.83;no
681;682;3119;4.021999835968;21.43000030518;-104.53;no
682;683;3120;4.021999835968;21.86000061035;-104.23;no
683;684;3121;4.021999835968;22.29000091553;-103.95;no
684;685;3122;4.021999835968;22.70999908447;-103.67;no
685;686;3123;4.021999835968;23.13999938965;-103.41;no
686;687;3124;4.021999835968;23.56999969482;-103.16;no
687;688;3125;4.021999835968;24;-102.92;no
688;689;3126;4.021999835968;24.43000030518;-102.69;no
689;690;3127;4.021999835968;24.86000061035;-102.47;no
690;691;3128;4.021999835968;25.29000091553;-102.26;no
691;692;3129;4.021999835968;25.70999908447;-102.05;no
692;693;3130;4.021999835968;26.13999938965;-101.86;no
693;694;3131;4.021999835968;26.56999969482;-101.67;no
694;695;3132;4.021999835968;27;-101.48;no
695;696;3133;4.021999835968;27.43000030518;-101.3;no
696;697;3134;4.021999835968;27.86000061035;-101.13;no
697;698;3135;4.021999835968;28.29000091553;-100.97;no
698;699;3136;4.021999835968;28.70999908447;-100.81;no
699;700;3137;4.021999835968;29.13999938965;-100.65;no
700;701;3201;4.021999835968;31.70999908447;-99.69;no
701;702;3202;4.021999835968;32.13999938965;-99.57;no
702;703;3203;4.021999835968;32.56999969482;-99.46;no
703;704;3204;4.021999835968;33;-99.34;no
704;705;3205;4.021999835968;33.43000030518;-99.23;no
705;706;3206;4.021999835968;33.86000061035;-99.12;no
706;707;3207;4.021999835968;34.29000091553;-99.02;no
707;708;3208;4.021999835968;34.70999908447;-98.92;no
708;709;3209;4.021999835968;35.13999938965;-98.82;no
709;710;3210;4.021999835968;35.56999969482;-98.72;no
710;711;3211;4.021999835968;36;-98.63;no
711;712;3212;4.021999835968;36.43000030518;-98.54;no
712;713;3213;4.021999835968;36.86000061035;-98.45;no
713;714;3214;4.021999835968;37.29000091553;-98.36;no
714;715;3215;4.021999835968;37.70999908447;-98.28;no
715;716;3216;4.021999835968;38.13999938965;-98.2;no
716;717;3217;4.021999835968;38.56999969482;-98.12;no
717;718;3218;4.021999835968;39;-98.04;no
718;719;3219;4.021999835968;39.43000030518;-97.96;no
719;720;3220;4.021999835968;39.86000061035;-97.89;no
720;721;3221;4.021999835968;40.29000091553;-97.82;no
721;722;3222;4.021999835968;40.70999908447;-97.74;no
722;723;3223;4.021999835968;41.13999938965;-97.68;no
723;724;3224;4.021999835968;41.56999969482;-97.61;no
724;725;3225;4.021999835968;42;-97.54;no
725;726;3226;4.021999835968;42.43000030518;-97.48;no
726;727;3227;4.021999835968;42.86000061035;-97.42;no
727;728;3228;4.021999835968;43.29000091553;-97.35;no
728;729;3229;4.021999835968;43.70999908447;-97.29;no
729;730;3230;4.021999835968;44.13999938965;-97.24;no
730;731;3301;4.021999835968;45.86000061035;-96.91;no
731;732;3302;4.021999835968;46.29000091553;-96.86;no
732;733;3303;4.021999835968;46.70999908447;-96.81;no
733;734;3304;4.021999835968;47.13999938965;-96.77;no
734;735;3305;4.021999835968;47.56999969482;-96.72;no
735;736;3306;4.021999835968;48;-96.67;no
736;737;3307;4.021999835968;48.43000030518;-96.63;no
737;738;3308;4.021999835968;48.86000061035;-96.59;no
738;739;3309;4.021999835968;49.29000091553;-96.54;no
739;740;3310;4.021999835968;49.70999908447;-96.5;no
740;741;3311;4.021999835968;50.13999938965;-96.46;no
741;742;3312;4.021999835968;50.56999969482;-96.42;no
742;743;3313;4.021999835968;51;-96.38;no
743;744;3314;4.021999835968;51.43000030518;-96.34;no
744;745;3315;4.021999835968;51.86000061035;-96.3;no
745;746;3316;4.021999835968;52.29000091553;-96.27;no
746;747;3317;4.021999835968;52.70999908447;-96.23;no
747;748;3318;4.021999835968;53.13999938965;-96.2;no
748;749;3319;4.021999835968;53.56999969482;-96.16;no
749;750;3320;4.021999835968;54;-96.13;no
750;751;3321;4.021999835968;54.43000030518;-96.1;no
751;752;3322;4.021999835968;54.86000061035;-96.06;no
752;753;3323;4.021999835968;55.29000091553;-96.03;no
753;754;3324;4.021999835968;55.70999908447;-96;no
754;755;3325;4.021999835968;56.13999938965;-95.97;no
755;756;3326;4.021999835968;56.56999969482;-95.94;no
756;757;3327;4.021999835968;57;-95.91;no
757;758;3328;4.021999835968;57.43000030518;-95.88;no
758;759;3329;4.021999835968;57.86000061035;-95.85;no
759;760;3330;4.021999835968;58.29000091553;-95.83;no
760;761;3331;4.021999835968;58.70999908447;-95.8;no
761;762;3332;4.021999835968;59.13999938965;-95.77;no
762;763;3401;4.021999835968;60.86000061035;-95.67;no
763;764;3402;4.021999835968;61.29000091553;-95.65;no
764;765;3403;4.021999835968;61.70999908447;-95.63;no
765;766;3404;4.021999835968;62.13999938965;-95.61;no
766;767;3405;4.021999835968;62.56999969482;-95.58;no
767;768;3406;4.021999835968;63;-95.56;no
768;769;3407;4.021999835968;63.43000030518;-95.54;no
769;770;3408;4.021999835968;63.86000061035;-95.52;no
770;771;3409;4.021999835968;64.29000091553;-95.5;no
771;772;3410;4.021999835968;64.70999908447;-95.48;no
772;773;3411;4.021999835968;65.13999938965;-95.46;no
773;774;3412;4.021999835968;65.56999969482;-95.44;no
774;775;3413;4.021999835968;66;-95.42;no
775;776;3414;4.021999835968;66.43000030518;-95.41;no
776;777;3415;4.021999835968;66.86000061035;-95.39;no
777;778;3416;4.021999835968;67.29000091553;-95.37;no
778;779;3417;4.021999835968;67.70999908447;-95.36;no
779;780;3418;4.021999835968;68.13999938965;-95.34;no
780;781;3419;4.021999835968;68.56999969482;-95.32;no
781;782;3420;4.021999835968;69;-95.31;no
782;783;3421;4.021999835968;69.43000030518;-95.29;no
783;784;3422;4.021999835968;69.86000061035;-95.28;no
784;785;3423;4.021999835968;70.29000091553;-95.26;no
785;786;3424;4.021999835968;70.70999908447;-95.25;no
786;787;3425;4.021999835968;71.13999938965;-95.24;no
787;788;3426;4.021999835968;71.56999969482;-95.22;no
788;789;3427;4.021999835968;72;-95.21;no
789;790;3428;4.021999835968;72.43000030518;-95.2;no
790;791;3429;4.021999835968;72.86000061035;-95.19;no
791;792;3430;4.021999835968;73.29000091553;-95.17;no
792;793;3431;4.021999835968;73.70999908447;-95.16;no
793;794;3432;4.021999835968;74.13999938965;-95.15;no
794;795;3501;4.021999835968;75.86000061035;-95.11;no
795;796;3502;4.021999835968;76.29000091553;-95.1;no
796;797;3503;4.021999835968;76.70999908447;-95.09;no
797;798;3504;4.021999835968;77.13999938965;-95.08;no
798;799;3505;4.021999835968;77.56999969482;-95.07;no
799;800;3506;4.021999835968;78;-95.07;no
800;801;3507;4.021999835968;78.43000030518;-95.06;no
801;802;3508;4.021999835968;78.86000061035;-95.05;no
802;803;3509;4.021999835968;79.29000091553;-95.04;no
803;804;3510;4.021999835968;79.70999908447;-95.04;no
804;805;3511;4.021999835968;80.13999938965;-95.03;no
805;806;3512;4.021999835968;80.56999969482;-95.02;no
806;807;3513;4.021999835968;81;-95.02;no
807;808;3514;4.021999835968;81.43000030518;-95.01;no
808;809;3515;4.021999835968;81.86000061035;-95.01;no
809;810;3516;4.021999835968;82.29000091553;-95;no
810;811;3517;4.021999835968;82.70999908447;-95;no
811;812;3518;4.021999835968;83.13999938965;-94.99;no
812;813;3519;4.021999835968;83.56999969482;-94.99;no
813;814;3520;4.021999835968;84;-94.98;no
814;815;3521;4.021999835968;84.43000030518;-94.98;no
815;816;3522;4.021999835968;84.86000061035;-94.97;no
816;817;3523;4.021999835968;85.29000091553;-94.97;no
817;818;3524;4.021999835968;85.70999908447;-94.97;no
818;819;3525;4.021999835968;86.13999938965;-94.97;no
819;820;3526;4.021999835968;86.56999969482;-94.96;no
820;821;3527;4.021999835968;87;-94.96;no
821;822;3528;4.021999835968;87.43000030518;-94.96;no
822;823;3529;4.021999835968;87.86000061035;-94.96;no
823;824;3530;4.021999835968;88.29000091553;-94.96;no
824;825;3531;4.021999835968;88.70999908447;-94.96;no
825;826;3532;4.021999835968;89.13999938965;-94.96;no
826;827;3601;4.021999835968;90.86000061035;-94.96;no
827;828;3602;4.021999835968;91.29000091553;-94.96;no
828;829;3603;4.021999835968;91.70999908447;-94.96;no
829;830;3604;4.021999835968;92.13999938965;-94.96;no
830;831;3605;4.021999835968;92.56999969482;-94.96;no
831;832;3606;4.021999835968;93;-94.96;no
832;833;3607;4.021999835968;93.43000030518;-94.96;no
833;834;3608;4.021999835968;93.86000061035;-94.97;no
834;835;3609;4.021999835968;94.29000091553;-94.97;no
835;836;3610;4.021999835968;94.70999908447;-94.97;no
836;837;3611;4.021999835968;95.13999938965;-94.97;no
837;838;3612;4.021999835968;95.56999969482;-94.98;no
838;839;3613;4.021999835968;96;-94.98;no
839;840;3614;4.021999835968;96.43000030518;-94.99;no
840;841;3615;4.021999835968;96.86000061035;-94.99;no
841;842;3616;4.021999835968;97.29000091553;-95;no
842;843;3617;4.021999835968;97.70999908447;-95;no
843;844;3618;4.021999835968;98.13999938965;-95.01;no
844;845;3619;4.021999835968;98.56999969482;-95.01;no
845;846;3620;4.021999835968;99;-95.02;no
846;847;3621;4.021999835968;99.43000030518;-95.02;no
847;848;3622;4.021999835968;99.86000061035;-95.03;no
848;849;3623;4.021999835968;100.2900009155;-95.04;no
849;850;3624;4.021999835968;100.7099990845;-95.04;no
850;851;3625;4.021999835968;101.1399993896;-95.05;no
851;852;3626;4.021999835968;101.5699996948;-95.06;no
852;853;3627;4.021999835968;102;-95.07;no
853;854;3628;4.021999835968;102.4300003052;-95.07;no
854;855;3629;4.021999835968;102.8600006104;-95.08;no
855;856;3630;4.021999835968;103.2900009155;-95.09;no
856;857;3631;4.021999835968;103.7099990845;-95.1;no
857;858;3632;4.021999835968;104.1399993896;-95.11;no
858;859;3701;4.021999835968;105.8600006104;-95.15;no
859;860;3702;4.021999835968;106.2900009155;-95.16;no
860;861;3703;4.021999835968;106.7099990845;-95.17;no
861;862;3704;4.021999835968;107.1399993896;-95.19;no
862;863;3705;4.021999835968;107.5699996948;-95.2;no
863;864;3706;4.021999835968;108;-95.21;no
864;865;3707;4.021999835968;108.4300003052;-95.22;no
865;866;3708;4.021999835968;108.8600006104;-95.24;no
866;867;3709;4.021999835968;109.2900009155;-95.25;no
867;868;3710;4.021999835968;109.7099990845;-95.26;no
868;869;3711;4.021999835968;110.1399993896;-95.28;no
869;870;3712;4.021999835968;110.5699996948;-95.29;no
870;871;3713;4.021999835968;111;-95.31;no
871;872;3714;4.021999835968;111.4300003052;-95.32;no
872;873;3715;4.021999835968;111.8600006104;-95.34;no
873;874;3716;4.021999835968;112.2900009155;-95.36;no
874;875;3717;4.021999835968;112.7099990845;-95.37;no
875;876;3718;4.021999835968;113.1399993896;-95.39;no
876;877;3719;4.021999835968;113.5699996948;-95.41;no
877;878;3720;4.021999835968;114;-95.42;no
878;879;3721;4.021999835968;114.4300003052;-95.44;no
879;880;3722;4.021999835968;114.8600006104;-95.46;no
880;881;3723;4.021999835968;115.2900009155;-95.48;no
881;882;3724;4.021999835968;115.7099990845;-95.5;no
882;883;3725;4.021999835968;116.1399993896;-95.52;no
883;884;3726;4.021999835968;116.5699996948;-95.54;no
884;885;3727;4.021999835968;117;-95.56;no
885;886;3728;4.021999835968;117.4300003052;-95.58;no
886;887;3729;4.021999835968;117.8600006104;-95.61;no
887;888;3730;4.021999835968;118.2900009155;-95.63;no
888;889;3731;4.021999835968;118.7099990845;-95.65;no
889;890;3732;4.021999835968;119.1399993896;-95.67;no
890;891;3801;4.021999835968;120.8600006104;-95.77;no
891;892;3802;4.021999835968;121.2900009155;-95.8;no
892;893;3803;4.021999835968;121.7099990845;-95.83;no
893;894;3804;4.021999835968;122.1399993896;-95.85;no
894;895;3805;4.021999835968;122.5699996948;-95.88;no
895;896;3806;4.021999835968;123;-95.91;no
896;897;3807;4.021999835968;123.4300003052;-95.94;no
897;898;3808;4.021999835968;123.8600006104;-95.97;no
898;899;3809;4.021999835968;124.2900009155;-96;no
899;900;3810;4.021999835968;124.7099990845;-96.03;no
900;901;3811;4.021999835968;125.1399993896;-96.06;no
901;902;3812;4.021999835968;125.5699996948;-96.1;no
902;903;3813;4.021999835968;126;-96.13;no
903;904;3814;4.021999835968;126.4300003052;-96.16;no
904;905;3815;4.021999835968;126.8600006104;-96.2;no
905;906;3816;4.021999835968;127.2900009155;-96.23;no
906;907;3817;4.021999835968;127.7099990845;-96.27;no
907;908;3818;4.021999835968;128.1399993896;-96.3;no
908;909;3819;4.021999835968;128.5700073242;-96.34;no
909;910;3820;4.021999835968;129;-96.38;no
910;911;3821;4.021999835968;129.4299926758;-96.42;no
911;912;3822;4.021999835968;129.8600006104;-96.46;no
912;913;3823;4.021999835968;130.2899932861;-96.5;no
913;914;3824;4.021999835968;130.7100067139;-96.54;no
914;915;3825;4.021999835968;131.1399993896;-96.59;no
915;916;3826;4.021999835968;131.5700073242;-96.63;no
916;917;3827;4.021999835968;132;-96.67;no
917;918;3828;4.021999835968;132.4299926758;-96.72;no
918;919;3829;4.021999835968;132.8600006104;-96.77;no
919;920;3830;4.021999835968;133.2899932861;-96.81;no
920;921;3831;4.021999835968;133.7100067139;-96.86;no
921;922;3832;4.021999835968;134.1399993896;-96.91;no
